ep  18300  train 0.0001/1.000  test 0.0008/1.000  elapsed 116.4s
ep  18400  train 0.0007/1.000  test 0.0019/1.000  elapsed 117.1s
ep  18500  train 0.0003/1.000  test 0.0012/1.000  elapsed 117.7s
ep  18600  train 0.0001/1.000  test 0.0007/1.000  elapsed 118.3s
ep  18700  train 0.0000/1.000  test 0.0004/1.000  elapsed 119.0s
ep  18800  train 0.0000/1.000  test 0.0003/1.000  elapsed 119.6s
ep  18900  train 0.0000/1.000  test 0.0002/1.000  elapsed 120.3s
ep  19000  train 0.0000/1.000  test 0.0001/1.000  elapsed 120.9s
ep  19100  train 0.0000/1.000  test 0.0001/1.000  elapsed 121.6s
ep  19200  train 0.0000/1.000  test 0.0000/1.000  elapsed 122.2s
ep  19300  train 0.0000/1.000  test 0.0000/1.000  elapsed 122.8s
ep  19400  train 0.0000/1.000  test 0.0000/1.000  elapsed 123.5s
ep  19500  train 0.0015/1.000  test 0.0160/0.995  elapsed 124.1s
ep  19600  train 0.0004/1.000  test 0.0010/1.000  elapsed 124.8s
ep  19700  train 0.0012/1.000  test 0.0025/1.000  elapsed 125.4s
ep  19800  train 0.0005/1.000  test 0.0015/1.000  elapsed 126.0s
ep  19900  train 0.0002/1.000  test 0.0009/1.000  elapsed 126.7s
ep  20000  train 0.0001/1.000  test 0.0008/1.000  elapsed 127.3s
ep  20100  train 0.0000/1.000  test 0.0009/1.000  elapsed 128.0s
ep  20200  train 0.0000/1.000  test 0.0009/1.000  elapsed 128.6s
ep  20300  train 0.0000/1.000  test 0.0008/1.000  elapsed 129.2s
ep  20400  train 0.0000/1.000  test 0.0008/1.000  elapsed 129.9s
ep  20500  train 0.0000/1.000  test 0.0007/1.000  elapsed 130.5s
ep  20600  train 0.0000/1.000  test 0.0006/1.000  elapsed 131.1s
ep  20700  train 0.0000/1.000  test 0.0003/1.000  elapsed 131.8s
ep  20800  train 0.0000/1.000  test 0.0002/1.000  elapsed 132.4s
ep  20900  train 0.0001/1.000  test 0.0042/0.999  elapsed 133.1s
ep  21000  train 0.0003/1.000  test 0.0017/1.000  elapsed 133.7s
ep  21100  train 0.0007/1.000  test 0.0020/1.000  elapsed 134.3s
ep  21200  train 0.0002/1.000  test 0.0011/1.000  elapsed 135.0s
ep  21300  train 0.0001/1.000  test 0.0007/1.000  elapsed 135.6s
ep  21400  train 0.0000/1.000  test 0.0005/1.000  elapsed 136.3s
ep  21500  train 0.0000/1.000  test 0.0003/1.000  elapsed 136.9s
ep  21600  train 0.0000/1.000  test 0.0002/1.000  elapsed 137.5s
ep  21700  train 0.0000/1.000  test 0.0002/1.000  elapsed 137.5s
ep  21800  train 0.0000/1.000  test 0.0001/1.000  elapsed 138.1s
ep  21900  train 0.0000/1.000  test 0.0001/1.000  elapsed 138.7s
ep  22000  train 0.0000/1.000  test 0.0000/1.000  elapsed 139.4s
ep  22100  train 0.0000/1.000  test 0.0000/1.000  elapsed 140.0s
ep  22200  train 0.0050/0.998  test 0.0227/0.992  elapsed 140.7s
ep  22300  train 0.0004/1.000  test 0.0013/1.000  elapsed 141.3s
ep  22400  train 0.0018/1.000  test 0.0036/1.000  elapsed 141.9s
ep  22500  train 0.0008/1.000  test 0.0023/1.000  elapsed 142.6s
ep  22600  train 0.0003/1.000  test 0.0013/1.000  elapsed 143.2s
ep  22700  train 0.0001/1.000  test 0.0009/1.000  elapsed 143.8s
ep  22800  train 0.0000/1.000  test 0.0006/1.000  elapsed 144.5s
ep  22900  train 0.0000/1.000  test 0.0005/1.000  elapsed 145.1s
ep  23000  train 0.0000/1.000  test 0.0004/1.000  elapsed 145.7s
ep  23100  train 0.0000/1.000  test 0.0003/1.000  elapsed 146.4s
ep  23200  train 0.0000/1.000  test 0.0002/1.000  elapsed 147.0s
ep  23300  train 0.0000/1.000  test 0.0001/1.000  elapsed 147.6s
ep  23400  train 0.0000/1.000  test 0.0001/1.000  elapsed 148.3s
ep  23500  train 0.0000/1.000  test 0.0000/1.000  elapsed 148.9s
ep  23600  train 0.0009/1.000  test 0.0044/0.999  elapsed 149.5s
ep  23700  train 0.0005/1.000  test 0.0015/1.000  elapsed 150.2s
ep  23800  train 0.0009/1.000  test 0.0025/1.000  elapsed 150.8s
ep  23900  train 0.0004/1.000  test 0.0016/1.000  elapsed 151.4s
ep  24000  train 0.0001/1.000  test 0.0012/1.000  elapsed 152.1s
ep  24100  train 0.0000/1.000  test 0.0010/1.000  elapsed 152.7s
ep  24200  train 0.0000/1.000  test 0.0008/1.000  elapsed 153.4s
ep  24300  train 0.0000/1.000  test 0.0007/1.000  elapsed 154.0s
ep  24400  train 0.0000/1.000  test 0.0005/1.000  elapsed 154.6s
ep  24500  train 0.0000/1.000  test 0.0004/1.000  elapsed 155.3s
ep  24600  train 0.0000/1.000  test 0.0003/1.000  elapsed 155.9s
ep  24700  train 0.0000/1.000  test 0.0002/1.000  elapsed 156.5s
ep  24800  train 0.0000/1.000  test 0.0001/1.000  elapsed 157.2s
ep  24900  train 0.0000/1.000  test 0.0001/1.000  elapsed 157.8s
ep  25000  train 0.0001/1.000  test 0.0009/1.000  elapsed 158.4s
ep  25100  train 0.0008/1.000  test 0.0022/1.000  elapsed 159.1s
ep  25200  train 0.0006/1.000  test 0.0023/1.000  elapsed 159.7s
ep  25300  train 0.0002/1.000  test 0.0016/1.000  elapsed 160.3s
ep  25400  train 0.0001/1.000  test 0.0011/1.000  elapsed 161.0s
ep  25500  train 0.0000/1.000  test 0.0008/1.000  elapsed 161.6s
ep  25600  train 0.0000/1.000  test 0.0006/1.000  elapsed 162.2s
ep  25700  train 0.0000/1.000  test 0.0005/1.000  elapsed 162.9s
ep  25800  train 0.0000/1.000  test 0.0004/1.000  elapsed 163.5s
ep  25900  train 0.0000/1.000  test 0.0002/1.000  elapsed 164.1s
ep  26000  train 0.0000/1.000  test 0.0001/1.000  elapsed 164.8s
ep  26100  train 0.0000/1.000  test 0.0000/1.000  elapsed 165.4s
ep  26200  train 0.0000/1.000  test 0.0000/1.000  elapsed 166.1s
ep  26300  train 0.0002/1.000  test 0.0078/0.998  elapsed 166.7s
ep  26400  train 0.0001/1.000  test 0.0004/1.000  elapsed 167.3s
ep  26500  train 0.0002/1.000  test 0.0007/1.000  elapsed 168.0s
ep  26600  train 0.0001/1.000  test 0.0006/1.000  elapsed 168.6s
ep  26700  train 0.0000/1.000  test 0.0004/1.000  elapsed 169.2s
ep  26800  train 0.0000/1.000  test 0.0002/1.000  elapsed 169.2s
ep  26900  train 0.0000/1.000  test 0.0001/1.000  elapsed 169.8s
ep  27000  train 0.0000/1.000  test 0.0000/1.000  elapsed 170.4s
ep  27100  train 0.0000/1.000  test 0.0000/1.000  elapsed 171.1s
ep  27200  train 0.0000/1.000  test 0.0000/1.000  elapsed 171.7s
ep  27300  train 0.0000/1.000  test 0.0000/1.000  elapsed 172.3s
ep  27400  train 0.0000/1.000  test 0.0000/1.000  elapsed 173.0s
ep  27500  train 0.0001/1.000  test 0.0007/1.000  elapsed 173.6s
ep  27600  train 0.0012/1.000  test 0.0020/1.000  elapsed 174.2s
ep  27700  train 0.0008/1.000  test 0.0017/1.000  elapsed 174.9s
ep  27800  train 0.0003/1.000  test 0.0010/1.000  elapsed 175.5s
ep  27900  train 0.0001/1.000  test 0.0007/1.000  elapsed 176.1s
ep  28000  train 0.0000/1.000  test 0.0004/1.000  elapsed 176.8s
ep  28100  train 0.0000/1.000  test 0.0003/1.000  elapsed 177.4s
ep  28200  train 0.0000/1.000  test 0.0002/1.000  elapsed 178.0s
ep  28300  train 0.0000/1.000  test 0.0001/1.000  elapsed 178.7s
ep  28400  train 0.0000/1.000  test 0.0001/1.000  elapsed 179.3s
ep  28500  train 0.0000/1.000  test 0.0001/1.000  elapsed 179.9s
ep  28600  train 0.0000/1.000  test 0.0000/1.000  elapsed 180.6s
ep  28700  train 0.0000/1.000  test 0.0000/1.000  elapsed 181.2s
ep  28800  train 0.0002/1.000  test 0.0029/0.999  elapsed 181.8s
ep  28900  train 0.0002/1.000  test 0.0005/1.000  elapsed 182.5s
ep  29000  train 0.0002/1.000  test 0.0008/1.000  elapsed 183.1s
ep  29100  train 0.0001/1.000  test 0.0004/1.000  elapsed 183.7s
ep  29200  train 0.0000/1.000  test 0.0002/1.000  elapsed 184.4s
ep  29300  train 0.0000/1.000  test 0.0001/1.000  elapsed 185.0s
ep  29400  train 0.0000/1.000  test 0.0001/1.000  elapsed 185.6s
ep  29500  train 0.0000/1.000  test 0.0000/1.000  elapsed 186.3s
ep  29600  train 0.0000/1.000  test 0.0000/1.000  elapsed 186.9s
ep  29700  train 0.0000/1.000  test 0.0000/1.000  elapsed 187.5s
ep  29800  train 0.0000/1.000  test 0.0000/1.000  elapsed 188.2s
ep  29900  train 0.0000/1.000  test 0.0000/1.000  elapsed 188.8s
ep  30000  train 0.0002/1.000  test 0.0061/0.999  elapsed 189.4s
ep  30100  train 0.0005/1.000  test 0.0013/1.000  elapsed 190.1s
ep  30200  train 0.0008/1.000  test 0.0017/1.000  elapsed 190.7s
ep  30300  train 0.0003/1.000  test 0.0010/1.000  elapsed 191.3s
ep  30400  train 0.0001/1.000  test 0.0005/1.000  elapsed 192.0s
ep  30500  train 0.0000/1.000  test 0.0003/1.000  elapsed 192.6s
ep  30600  train 0.0000/1.000  test 0.0002/1.000  elapsed 193.2s
