_timestamp,_step,_runtime,test_acc,test_loss,train_loss,step,elapsed_s,train_acc
1779550766.4024053,21200,54.626105519,0.996196448802948,0.06620756536722183,0.041828837245702744,21200,53.9,1.0
1779550766.9046905,21400,55.126749676,0.9940709471702576,0.039061348885297775,0.004033549688756466,21400,54.4,1.0
1779550767.4053755,21600,55.637232306,0.9936234951019287,0.056142207235097885,0.00040764210280030966,21600,54.9,1.0
1779550767.915873,21800,56.13792932,0.9932878613471985,0.07310695201158524,4.350390372565016e-05,21800,55.4,1.0
1779550768.4165907,22000,56.640824439,0.9932878613471985,0.08808115124702454,4.880739197687944e-06,22000,55.9,1.0
1779550768.9194763,22200,57.141401706,0.9935116171836853,0.10021241009235382,5.795188258161943e-07,22200,56.4,1.0
1779550769.4200292,22400,57.654113428,0.9926166534423828,0.07491135597229004,0.02903030812740326,22400,56.9,1.0
1779550769.932748,22600,58.154612206,0.9927285313606262,0.07015261054039001,0.011336657218635082,22600,57.4,1.0
1779550770.4332724,22800,58.666878853,0.9926166534423828,0.08104031533002853,0.0011870476882904768,22800,57.9,1.0
1779550770.9452434,23000,59.174324393,0.9932878613471985,0.09646721184253693,0.00012699418584816158,23000,58.4,1.0
1779550771.452988,23200,59.674449509,0.9937353730201721,0.11388184130191803,1.4185361578711309e-05,23200,58.9,1.0
1779550771.9530797,23400,60.185899874,0.9935116171836853,0.13189631700515747,1.645490783630521e-06,23400,59.4,1.0
1779550772.4644873,23600,60.696303045,0.9935116171836853,0.1555645614862442,2.545413906318572e-07,23600,59.9,1.0
1779550772.974952,23800,61.195314264,0.9938471913337708,0.07942061871290207,0.03662792965769768,23800,60.4,1.0
1779550773.4739656,24000,61.69726377,0.992392897605896,0.06127339228987694,0.006514095235615969,24000,60.9,1.0
1779550773.9759135,24200,62.206771281,0.9935116171836853,0.07160817831754684,0.0006658718339167535,24200,61.4,1.0
1779550774.4854357,24400,62.716506114,0.9944065809249878,0.08599750697612762,7.059670315356925e-05,24400,62.0,1.0
1779550774.995143,24600,63.212959544,0.9947421550750732,0.10271614789962769,7.823763553460594e-06,24600,62.5,1.0
1779550775.4915838,24800,63.70957436,0.9947421550750732,0.11943501979112625,8.931664297051611e-07,24800,63.0,1.0
1779550775.9882286,25000,64.218741175,0.9939590692520142,0.16290360689163208,1.7056575529750262e-07,25000,63.5,1.0
1779550776.4973273,25200,64.715484167,0.9940709471702576,0.06687968969345093,0.019384775310754776,25200,64.0,1.0
1779550776.9941328,25400,65.211230426,0.9944065809249878,0.06545192748308182,0.0022447118535637856,25400,64.5,1.0
1779550777.4898777,25600,65.727134594,0.9949659109115601,0.07484359294176102,0.00023455897462554276,25600,65.0,1.0
1779550778.0057573,25800,66.222714165,0.9949659109115601,0.08725511282682419,2.5587956770323217e-05,25800,65.5,1.0
1779550778.5013146,26000,66.720722844,0.9949659109115601,0.10123611986637115,2.9205880309746135e-06,26000,66.0,1.0
1779550778.9993155,26200,67.228921924,0.9949659109115601,0.11608243733644485,3.834305744021549e-07,26200,66.5,1.0
1779550779.5074372,26400,67.735655487,0.9890368580818176,0.0649472028017044,0.01841573230922222,26400,67.0,0.9992166757583618
1779550780.0142312,26600,68.231451834,0.9948540329933167,0.049093857407569885,0.013047214597463608,26600,67.5,1.0
1779550780.5100749,26800,68.727350821,0.9945184588432312,0.05312836915254593,0.0013580333907157183,26800,68.0,1.0
1779550781.0059626,27000,69.233710614,0.9948540329933167,0.06451618671417236,0.00014397095947060734,27000,68.5,1.0
1779550781.5122824,27200,69.731397875,0.9949659109115601,0.07610819488763809,1.5933133909129538e-05,27200,69.0,1.0
1779550782.0099554,27400,70.22906001,0.9949659109115601,0.08813951909542084,1.8201328657596605e-06,27400,69.5,1.0
1779550782.5076342,27600,70.725240034,0.9948540329933167,0.10433626174926758,2.7321644324729277e-07,27600,70.0,1.0
1779550783.0038538,27800,71.233397813,0.9933997392654419,0.07299132645130157,0.030377885326743126,27800,70.5,1.0
1779550783.5119936,28000,71.735110097,0.9932878613471985,0.06528447568416595,0.005753789097070694,28000,71.0,1.0
1779550784.0137167,28200,72.232964367,0.9939590692520142,0.07865530252456665,0.0005898369709029794,28200,71.5,1.0
1779550784.511515,28400,72.740185128,0.9938471913337708,0.09777571260929108,6.273830513237044e-05,28400,72.0,1.0
1779550785.0187778,28600,73.246913696,0.9939590692520142,0.11927278339862823,6.9705815803899895e-06,28600,72.5,1.0
1779550785.5254793,28800,73.744716134,0.9940709471702576,0.13873429596424103,8.160074003171758e-07,28800,73.0,1.0
1779550786.0233274,29000,74.252382352,0.9937353730201721,0.18384809792041779,1.543806860127006e-07,29000,73.5,1.0
1779550786.53102,29200,74.759351169,0.9932878613471985,0.07605812698602676,0.024390075355768204,29200,74.0,1.0
1779550787.037976,29400,75.257230582,0.9922810196876526,0.07867967337369919,0.0026715353596955538,29400,74.5,1.0
1779550787.5358055,29600,75.756126289,0.9932878613471985,0.0947437584400177,0.0002782247611321509,29600,75.0,1.0
1779550788.0347128,29800,76.25604085,0.9940709471702576,0.11187495291233063,3.0198201784514822e-05,29800,75.5,1.0
1779550788.5346806,30000,76.756147032,0.9940709471702576,0.12993791699409485,3.4311301533307415e-06,30000,76.0,1.0
1779550789.0347857,30200,77.254814772,0.994182825088501,0.14734800159931183,4.31736737027677e-07,30200,76.5,1.0
1779550789.5334797,30400,77.764192488,0.9938471913337708,0.08158852159976959,0.036203671246767044,30400,77.0,1.0
1779550790.0428426,30600,78.261923362,0.9932878613471985,0.06632959842681885,0.0069483304396271706,30600,77.5,1.0
1779550790.540582,30800,78.759107672,0.994182825088501,0.0767514631152153,0.0007199696847237647,30800,78.0,1.0
1779550791.0377471,31000,79.267109874,0.994182825088501,0.09179927408695221,7.713705417700112e-05,31000,78.5,1.0
1779550791.5457408,31200,79.777031162,0.9944065809249878,0.10821168124675751,8.666565008752514e-06,31200,79.0,1.0
1779550792.0556548,31400,80.275080413,0.9944065809249878,0.12452160567045212,1.0109127970281406e-06,31400,79.5,1.0
1779550792.553726,31600,80.771959835,0.9944065809249878,0.15522612631320953,1.8114830879767396e-07,31600,80.0,1.0
1779550793.0505874,31800,81.280653063,0.9939590692520142,0.0735105648636818,0.022846702486276627,31800,80.5,1.0
1779550793.5592844,32000,81.782215447,0.9935116171836853,0.07800031453371048,0.0028597109485417604,32000,81.0,1.0
1779550794.0608332,32200,82.280560714,0.9935116171836853,0.09519469738006592,0.0002985909814015031,32200,81.5,1.0
1779550794.5591943,32400,82.785940581,0.992952287197113,0.11431295424699783,3.2392723369412124e-05,32400,82.0,1.0
1779550795.0644865,32600,83.285973935,0.9928404092788696,0.134691059589386,3.6769854432350257e-06,32600,82.5,1.0
1779550795.564611,32800,83.784714553,0.9927285313606262,0.15445764362812042,4.54956079920521e-07,32800,83.0,1.0
1779550796.0633295,33000,84.285310746,0.9814296960830688,0.12620414793491364,0.05041157081723213,33000,83.5,0.997389018535614
1779550796.5639439,33200,84.784243303,0.9927285313606262,0.07155757397413254,0.01671552285552025,33200,84.0,1.0
1779550797.0628717,33400,85.285199022,0.9933997392654419,0.07264097779989243,0.0017151618376374245,33400,84.5,1.0
1779550797.563731,33600,85.797508399,0.9944065809249878,0.08610237389802933,0.00018045470642391592,33600,85.0,1.0
1779550798.0760458,33800,86.296768135,0.9944065809249878,0.10241702944040298,1.9951707145082764e-05,33800,85.5,1.0
1779550798.575378,34000,86.799704867,0.9944065809249878,0.11998739838600159,2.299707603015122e-06,34000,86.0,1.0
1779550799.078258,34200,87.298634102,0.9945184588432312,0.1398129016160965,3.1632478680876375e-07,34200,86.5,1.0
1779550799.5772715,34400,87.809206822,0.992169201374054,0.07087292522192001,0.01762276515364647,34400,87.0,1.0
1779550800.0877233,34600,88.317839287,0.9914979338645935,0.07832065224647522,0.009106112644076347,34600,87.6,1.0
1779550800.5964472,34800,88.816654199,0.9909386038780212,0.1002633199095726,0.0009366653393954039,34800,88.1,1.0
1779550801.09531,35000,89.315716824,0.9912742376327515,0.12291800230741501,9.792961645871401e-05,35000,88.6,1.0
1779550801.5943565,35200,89.837054998,0.9913861155509949,0.1424858272075653,1.0786456186906435e-05,35200,89.1,1.0
1779550802.1156585,35400,90.336954716,0.9918335676193237,0.15946565568447113,1.2329901437624358e-06,35400,89.6,1.0
1779550802.6155035,35600,90.836672528,0.9315360188484192,0.3151790201663971,0.12437580525875092,35600,90.1,0.9655352234840393
1779550803.1152174,35800,91.346523608,0.9920573234558105,0.06854809075593948,0.016679907217621803,35800,90.6,1.0
1779550803.62511,36000,91.848161399,0.992169201374054,0.07101200520992279,0.0017817484913393855,36000,91.1,1.0
1779550804.1267495,36200,92.348015651,0.9932878613471985,0.08620426803827286,0.00018672931764740497,36200,91.6,1.0
1779550804.626595,36400,92.869478105,0.994182825088501,0.10435400903224945,2.0490871975198388e-05,36400,92.1,1.0
1779550805.1480675,36600,93.369775353,0.994182825088501,0.12399207055568695,2.347638883293257e-06,36600,92.6,1.0
1779550805.6483529,36800,93.870104392,0.994182825088501,0.1455543041229248,3.260046810282802e-07,36800,93.1,1.0
1779550806.14869,37000,94.381824719,0.9935116171836853,0.08500830084085464,0.035212136805057526,37000,93.6,1.0
1779550806.6603985,37200,94.89108197,0.9935116171836853,0.07215151935815811,0.004786091390997171,37200,94.1,1.0
1779550807.1696346,37400,95.389425116,0.9939590692520142,0.08306174725294113,0.000494223611894995,37400,94.6,1.0
1779550807.667962,37600,95.887507146,0.9939590692520142,0.09624624997377396,5.306376624503173e-05,37600,95.1,1.0
1779550808.166019,37800,96.396648986,0.9939590692520142,0.10966047644615173,5.9785124904010445e-06,37800,95.6,1.0
1779550808.6752172,38000,96.907950764,0.9939590692520142,0.12205840647220612,7.014670018179459e-07,38000,96.1,1.0
1779550809.1865075,38200,97.405798251,0.9861282110214233,0.08198212832212448,0.021241972222924232,38200,96.7,0.9986945390701294
1779550809.684365,38400,97.903444633,0.9931759834289551,0.05900263041257858,0.011886266060173512,38400,97.2,1.0
1779550810.18203,38600,98.422097313,0.9938471913337708,0.06659623980522156,0.0012802982237190008,38600,97.7,1.0
1779550810.7006748,38800,98.919487375,0.994182825088501,0.0809839516878128,0.00013427848170977086,38800,98.2,1.0
1779550811.1980555,39000,99.417632687,0.9942947030067444,0.09679620712995529,1.4756323253095616e-05,39000,98.7,1.0
1779550811.6961923,39200,99.936072326,0.9946302771568298,0.11311815679073334,1.69108864156442e-06,39200,99.2,1.0
1779550812.2146626,39400,100.434357473,0.9947421550750732,0.1327739953994751,2.539811418955651e-07,39400,99.7,1.0
1779550812.7130089,39600,100.931448311,0.9940709471702576,0.07917337864637375,0.03189520537853241,39600,100.2,1.0
1779550813.2100945,39800,101.449554904,0.9935116171836853,0.07599784433841705,0.007750998251140118,39800,100.7,1.0
1779550813.7282002,40000,101.453141531,0.9928404092788696,0.09628269076347351,0.0007779580191709101,40000,101.2,1.0
